paper_id,title,score
117722,HoliGS: Holistic Gaussian Splatting for Embodied View Synthesis,4.5
117942,SSR: Enhancing Depth Perception in Vision-Language Models via Rationale-Guided Spatial Reasoning,4.5
117181,VLMs have Tunnel Vision: Evaluating Nonlocal Visual Reasoning in Leading VLMs,1.96
119138,Diff4Seg: Unveiling Open-Vocabulary Semantic Segmentation in Text-to-Image Diffusion Transformers,3.02
116068,Enhancing 3D Reconstruction for Dynamic Scenes,3.46
117564,Pairwise Optimal Transports for Training All-to-All Flow-Based Condition Transfer Model,4.5
116019,CausalVTG: Towards Robust Video Temporal Grounding via Causal Inference,3.44
118983,State Size Independent Statistical Error Bound for Discrete Diffusion Models,2.56
116071,"A Scalable, Causal, and Energy Efficient Framework for Neural Decoding with Spiking Neural Networks",4.16
116223,SAP: Exact Sorting in Splatting via Screen-Aligned Primitives,4.04
117969,PAC-Bayes Bounds for Multivariate Linear Regression and Linear Autoencoders,2.95
117295,Ada-R1: From Long-CoT to Hybrid-CoT via Bi-Level Adaptive Reasoning Optimization,4.33
121714,Towards A Generalist Code Embedding Model Based On Massive Data Synthesis,4.4
116308,Strategic Cost Selection in Participatory Budgeting,2.74
116747,KLASS: KL-Adaptive Stability Sampling for Fast Inference in Masked Diffusion Models,3.16
120318,Refinement Methods for Distributed Distribution Estimation under $\ell^p$-Losses,2.55
121493,Towards Evaluating Proactive Risk Awareness of Multimodal Language Models,3.46
119183,"Statistical Analysis of the Sinkhorn Iterations for Two-Sample Schr\""{o}dinger Bridge Estimation",2.78
117719,Personalized Bayesian Federated Learning with Wasserstein Barycenter Aggregation,3.57
115348,Tight Generalization Bounds for Large-Margin Halfspaces,1.24
119696,HIDISC: A Hyperbolic Framework for Domain Generalization with Generalized Category Discovery,4.17
117545,A Theoretical Perspective: Self-Verification Prevents Model Collapse in Recursive Training,3.36
121760,VolleyBots: A Testbed for Multi-Drone Volleyball Game Combining Motion Control and Strategic Play,3.05
116274,Gated Integration of Low-Rank Adaptation for  Continual Learning of Language Models,3.44
121407,ClinicalLab: Aligning Agents for Multi-Departmental Clinical Diagnostics in the Real World,4.1
119273,MiniMax-Remover: Taming Bad Noise Helps Video Object Removal,4.5
119330,Soft Thinking: Unlocking the Reasoning Potential of LLMs in Continuous Concept Space,3.73
117201,KeeA*: Epistemic Exploratory A* Search via Knowledge Calibration,4.07
118484,CLiFT: Compressive Light-Field Tokens for Compute Efficient and Adaptive Neural Rendering,3.39
117378,GOATex: Geometry & Occlusion-Aware Texturing,3.66
116270,"Flatness is Necessary, Neural Collapse is Not: Rethinking Generalization via Grokking",3.46
121524,ExAct: A Video-Language Benchmark for Expert Action Analysis,3.87
119306,AMBER: Adaptive Mesh Generation by Iterative Mesh Resolution Prediction,3.22
117047,Adversarial Training for Generalized and Invariant Single-Neuron In-Vivo Activity Representation,4.29
115864,Delving into Adversarial Domain Transfer for Explainable Autonomous Driving via Chain-of-Causal Visual Language Model,4.17
116417,KARMA: Leveraging Multi-Agent LLMs for Automated Knowledge Graph Enrichment,2.99
119983,Tree-Sliced Entropy Partial Transport,4.4
117533,MIX: A Multi-view Time-Frequency Interactive Explanation Framework for Time Series Classification,4.27
118362,MI-TRQR: Mutual Information-Based Temporal Redundancy Quantification and Reduction for Energy-Efficient Spiking Neural Networks,3.9
118477,Causal Discovery and Inference through Next-Token Prediction,1.74
120297,GASP: Efficient Black-Box Generation of Adversarial Suffixes for Jailbreaking LLMs,3.17
117910,State Space Prompting via Gathering and Spreading Spatio-Temporal Information for Video Understanding,4.4
116742,Model Selection for Off-policy Evaluation: New Algorithms and Experimental Protocol,2.92
116374,A Regularized Newton Method for Nonconvex Optimization with Global and Local Complexity Guarantees,2.55
119637,Cached Token Similarity Is a Strong Prior for Fine-grained Visual Question Answering,4.17
116042,T-SHIRT: Token-Selective Hierarchical Data Selection for Instruction Tuning,3.77
119420,Few-Shot Knowledge Distillation of LLMs With Counterfactual Explanations,3.49
118649,Towards Doctor-Like Reasoning: Medical RAG Fusing Knowledge with Patient Analogy through Textual Gradients,3.43
115315,Straight-Line Diffusion Model for Efficient 3D Molecular Generation,4.5
120012,FlowNet: Modeling Dynamic Spatio-Temporal Systems via Flow Propagation,4.0
116038,Understanding and Enhancing Mask-Based Pretraining for Universal Biological Representations,3.44
116244,R$^2$TL: Reasoning-Enhanced RTL Generation,4.5
119368,Fractional Langevin Dynamics for Combinatorial Optimization via Polynomial-Time Escape,3.27
117341,Causal Discovery over Clusters of Variables in Markovian Systems,2.77
117599,Multi-agent KTO: Reinforcing Strategic Interactions of Large Language Model in Language Game,3.22
115757,DAAC: Discrepancy-Aware Adaptive Contrastive Learning for Medical Time series,4.5
121935,SMRS: advocating a unified reporting standard for surrogate models in the artificial intelligence era.,3.24
118657,Quality-Driven Curation of Remote Sensing Vision-Language Data via Learned Scoring Models,3.44
117484,SPINT: Spatial Permutation-Invariant Neural Transformer for Consistent Intracortical Motor Decoding,4.5
121724,ALE-Bench: A Benchmark for Long-Horizon Objective-Driven Algorithm Engineering,4.04
119790,F-Adapter: Frequency-Adaptive Parameter-Efficient Fine-Tuning in Scientific Machine Learning,4.27
117434,Multi-Objective Reinforcement Learning with Max-Min Criterion: A Game-Theoretic Approach,3.52
115752,Improving Target Sound Extraction via Disentangled Codec Representations with Privileged Knowledge Distillation,3.44
115033,Noisy Multi-Label Learning through Co-Occurrence-Aware Diffusion,2.84
116768,"Trust, But Verify: A Self-Verification Approach to Reinforcement Learning with Verifiable Rewards",4.1
120233,The First Few Tokens Are All You Need: An Efficient and Effective Unsupervised Prefix Fine-Tuning Method for Reasoning Models,3.46
115224,Fairshare Data Pricing via Data Valuation for Large Language Models,3.43
117064,ESCA: Contextualizing Embodied Agents via Scene-Graph Generation,4.04
121585,BO4Mob: Bayesian Optimization Benchmarks for High-Dimensional Urban Mobility Problem,4.5
118750,Slow Transition to Low-Dimensional Chaos in Heavy-Tailed Recurrent Neural Networks,2.29
119486,Forging Time Series with Language: A Large Language Model Approach to Synthetic Data Generation,3.44
116536,Temporal Logic-Based Multi-Vehicle Backdoor Attacks against Offline RL Agents in End-to-end Autonomous Driving,3.44
116491,Wider or Deeper?  Scaling LLM Inference-Time Compute with Adaptive Branching Tree Search,3.39
116993,LoRO: Real-Time on-Device Secure Inference for LLMs via TEE-Based Low Rank Obfuscation,3.71
121378,RSCC: A Large-Scale Remote Sensing Change Caption Dataset for Disaster Events,3.64
121486,COGNAC: Cooperative Graph-based Networked Agent Challenges for Multi-Agent Reinforcement Learning,2.73
115173,Revisiting Semi-Supervised Learning in the Era of Foundation Models,2.34
117306,LookWhere? Efficient Visual Recognition by Learning Where to Look and What to See from Self-Supervision,2.11
121591,GS2E: Gaussian Splatting is an Effective Data Generator for Event Stream Generation,4.24
115545,LongMagpie: A Self-synthesis Method for Generating Large-scale Long-context Instructions,3.44
119879,StableGuard: Towards Unified Copyright Protection and Tamper Localization in Latent Diffusion Models,4.7
115149,The Future Unmarked: Watermark Removal in AI-Generated Images via Next-Frame Prediction,3.3
115829,WebDancer: Towards Autonomous Information Seeking Agency,3.46
116955,Theoretical Guarantees for the Retention of Strict Nash Equilibria by Coevolutionary Algorithms,1.98
115378,The Dual Nature of Plasticity Loss in Deep Continual Learning: Dissection and Mitigation,2.84
119721,UGCFormer: A Simple yet Universal Graph Cross-attention Network,4.33
116994,Sparse Polyak: an adaptive step size rule for high-dimensional M-estimation,1.96
118741,KVzip: Query-Agnostic KV Cache Compression with Context Reconstruction,3.15
118678,Beyond Average Value Function in Precision Medicine: Maximum Probability-Driven Reinforcement Learning for  Survival Analysis,3.42
119433,Unveiling the Learning Mind of Language Models: A Cognitive Framework and Empirical Study,3.9
120130,UMoE: Unifying Attention and FFN with Shared Experts,3.16
115665,Point4Bit: Post Training 4-bit Quantization for Point Cloud 3D Detection,2.73
118245,Hierarchical Information Aggregation for Incomplete Multimodal Alzheimer's Disease Diagnosis,4.04
119623,A Clean Slate for Offline Reinforcement Learning,2.75
116136,Sequence Modeling Is Not Evolutionary Reasoning,4.27
115950,Empowering Decision Trees via Shape Function Branching,3.28
121944,Position: Biology is the Challenge Physics-Informed ML Needs to Evolve,1.96
121826,MM-OPERA: Benchmarking Open-ended Association Reasoning for Large Vision-Language Models,3.42
119780,ItDPDM: Information-Theoretic Discrete Poisson Diffusion Model,2.99
120334,Towards Identifiability of Hierarchical Temporal Causal Representation Learning,4.12
120310,Online Time Series Forecasting with Theoretical Guarantees,4.5
121772,OS-Harm: A Benchmark for Measuring Safety of Computer Use Agents,4.27
115325,Multi-scale Temporal Prediction via Incremental Generation and Multi-agent Collaboration,4.17
116425,RepGuard: Adaptive Feature Decoupling for Robust Backdoor Defense in Large Language Models,4.33
119622,A Clean Slate for Offline Reinforcement Learning,3.17
116522,Accelerating Model-Free Optimization via Averaging of Cost Samples,1.96
118304,Safe RLHF-V: Safe Reinforcement Learning from Multi-modal Human Feedback,3.95
120353,Spik-NeRF: Spiking Neural Networks for Neural Radiance Fields,3.94
118116,Deferring Concept Bottleneck Models: Learning to Defer Interventions to Inaccurate Experts,4.33
115259,Bridging Symmetry and Robustness: On the Role of Equivariance in Enhancing Adversarial Robustness,3.88
118952,TAI3: Testing Agent Integrity in Interpreting User Intent,3.44
121923,More effort is needed to protect pedestrian privacy in the era of AI,1.96
117501,Learning 3D Persistent Embodied World Models,3.02
119524,Memo: Training Memory-Efficient Embodied Agents with Reinforcement Learning,3.66
119892,"GPLQ: A General, Practical, and Lightning QAT Method for Vision Transformers",3.91
116697,DISCOVER: Automated Curricula for Sparse-Reward Reinforcement Learning,3.0
115770,On the Edge of Memorization in Diffusion Models,2.95
118106,Beyond Scores: Proximal Diffusion Models,1.85
115976,Towards Physics-informed Visual-Spatial Intelligence with Human Priors: An Autonomous Driving Study,3.77
117943,"Mix Data or Merge Models? Balancing the Helpfulness, Honesty, and Harmlessness of Large Language Model via Model Merging",3.46
116658,Controlling the Flow: Stability and Convergence for Stochastic Gradient Descent with Decaying Regularization,2.11
119950,Dynamic Regret Reduces to Kernelized Static Regret,3.14
118171,Exploring LLM Limits in Fine-Grained Scientific Hypothesis Discovery via Hierarchical Search,4.5
117515,DynaGuide: Steering Diffusion Polices with Active Dynamic Guidance,2.29
117210,Plan Your Travel and Travel with Your Plan: Wide-Horizon Planning and Evaluation via LLM,4.33
117186,Learning Theory for Kernel Bilevel Optimization,3.0
115602,Learning 3D Anisotropic Noise Distributions Improves Molecular Force Fields,4.5
116594,ImageNet-trained CNNs are not biased towards texture: Revisiting feature reliance through controlled suppression,3.43
121680,ConViS-Bench: Estimating Video Similarity  Through Semantic Concepts,4.27
115085,Learning to Flow from Generative Pretext Tasks for Neural Architecture Encoding,4.04
115972,JADE: Joint Alignment and Deep Embedding for Multi-Slice Spatial Transcriptomics,3.94
117287,Co-Reinforcement Learning for Unified Multimodal Understanding and Generation,4.04
118389,Lifelong Test-Time Adaptation via Learning in Tracked Low-Dimensional Subspace,2.73
118128,Learning to Steer: Input-dependent Steering for Multimodal LLMs,3.22
119356,Multi-Objective Hyperparameter Selection via Hypothesis Testing on Reliability Graphs,2.84
116118,Adaptive Prediction-Powered AutoEval with Reliability and Efficiency Guarantees,3.17
117700,Non-Adaptive Adversarial Face Generation,2.62
118187,Boundary-Value PDEs Meet Higher-Order Differential Topology-aware GNNs,3.61
117585,Puppeteer: Rig and Animate Your 3D Models,4.5
120132,See through the Dark: Learning Illumination-affined Representations for Nighttime Occupancy Prediction,4.17
116486,"Scalable, Explainable and Provably Robust Anomaly Detection with One-Step Flow Matching",4.5
120096,Prediction with expert advice under additive noise,2.07
116731,Efficient Multi-modal Large Language Models via Progressive Consistency Distillation,3.9
119864,Turning Sand to Gold: Recycling Data to Bridge On-Policy and Off-Policy Learning via Causal Bound,3.61
115253,Path-Enhanced Contrastive Learning for Recommendation,3.71
118624,Flattening Hierarchies with Policy Bootstrapping,3.28
